study_name, sample_id,NCBI_accession
JieZ_2017,SAMEA104142338,ERR2017445
JieZ_2017,SAMEA104142339,ERR2017455
JieZ_2017,SAMEA104142340,ERR2017444
JieZ_2017,SAMEA104142341,ERR2017454
JieZ_2017,SAMEA104142342,ERR2017443
JieZ_2017,SAMEA104142343,ERR2017442
JieZ_2017,SAMEA104142330,ERR2017451
JieZ_2017,SAMEA104142344,ERR2017441
JieZ_2017,SAMEA104142346,ERR2017439
JieZ_2017,SAMEA104142347,ERR2017438
JieZ_2017,SAMEA104142348,ERR2017437
JieZ_2017,SAMEA104142349,ERR2017436
JieZ_2017,SAMEA104142350,ERR2017435
JieZ_2017,SAMEA104142351,ERR2017434
JieZ_2017,SAMEA104142352,ERR2017433
JieZ_2017,SAMEA104142353,ERR2017432
JieZ_2017,SAMEA104142354,ERR2017431
JieZ_2017,SAMEA104142355,ERR2017430
JieZ_2017,SAMEA104142357,ERR2017428
JieZ_2017,SAMEA104142358,ERR2017427
JieZ_2017,SAMEA104142359,ERR2017426
JieZ_2017,SAMEA104142361,ERR2017424
JieZ_2017,SAMEA104142345,ERR2017440
JieZ_2017,SAMEA104142356,ERR2017429
JieZ_2017,SAMEA104142439,ERR2017783
JieZ_2017,SAMEA104142405,ERR2017512
JieZ_2017,SAMEA104142444,ERR2017788
JieZ_2017,SAMEA104142445,ERR2017789
JieZ_2017,SAMEA104142446,ERR2017790
JieZ_2017,SAMEA104142447,ERR2017795
JieZ_2017,SAMEA104142448,ERR2017516
JieZ_2017,SAMEA104142451,ERR2017494
JieZ_2017,SAMEA104142452,ERR2017495
JieZ_2017,SAMEA104142455,ERR2017791
JieZ_2017,SAMEA104142456,ERR2017793
JieZ_2017,SAMEA104142457,ERR2017794
JieZ_2017,SAMEA104142458,ERR2017796
JieZ_2017,SAMEA104142459,ERR2017798
JieZ_2017,SAMEA104142460,ERR2017800
JieZ_2017,SAMEA104142461,ERR2017797
JieZ_2017,SAMEA104142442,ERR2017786
JieZ_2017,SAMEA104142462,ERR2017799
JieZ_2017,SAMEA104142464,ERR2017802
JieZ_2017,SAMEA104142465,ERR2017803
JieZ_2017,SAMEA104142466,ERR2017804
JieZ_2017,SAMEA104142467,ERR2017805
JieZ_2017,SAMEA104142468,ERR2017806
JieZ_2017,SAMEA104142469,ERR2017807
JieZ_2017,SAMEA104142470,ERR2017808
JieZ_2017,SAMEA104142471,ERR2017809
JieZ_2017,SAMEA104142472,ERR2017476
JieZ_2017,SAMEA104142473,ERR2017772
JieZ_2017,SAMEA104142474,ERR2017792
JieZ_2017,SAMEA104142475,ERR2017765
JieZ_2017,SAMEA104142476,ERR2017766
JieZ_2017,SAMEA104142329,ERR2017457
JieZ_2017,SAMEA104142463,ERR2017801
JieZ_2017,SAMEA104142441,ERR2017785
JieZ_2017,SAMEA104142440,ERR2017784
JieZ_2017,SAMEA104142438,ERR2017782
JieZ_2017,SAMEA104142406,ERR2017513
JieZ_2017,SAMEA104142407,ERR2017514
JieZ_2017,SAMEA104142408,ERR2017515
JieZ_2017,SAMEA104142409,ERR2017517
JieZ_2017,SAMEA104142410,ERR2017753
JieZ_2017,SAMEA104142411,ERR2017751
JieZ_2017,SAMEA104142412,ERR2017754
JieZ_2017,SAMEA104142413,ERR2017755
JieZ_2017,SAMEA104142414,ERR2017756
JieZ_2017,SAMEA104142415,ERR2017757
JieZ_2017,SAMEA104142417,ERR2017752
JieZ_2017,SAMEA104142418,ERR2017759
JieZ_2017,SAMEA104142419,ERR2017760
JieZ_2017,SAMEA104142420,ERR2017761
JieZ_2017,SAMEA104142421,ERR2017762
JieZ_2017,SAMEA104142422,ERR2017763
JieZ_2017,SAMEA104142423,ERR2017764
JieZ_2017,SAMEA104142437,ERR2017781
JieZ_2017,SAMEA104142436,ERR2017780
JieZ_2017,SAMEA104142435,ERR2017779
JieZ_2017,SAMEA104142434,ERR2017778
JieZ_2017,SAMEA104142433,ERR2017777
JieZ_2017,SAMEA104142432,ERR2017776
JieZ_2017,SAMEA104142404,ERR2017510
JieZ_2017,SAMEA104142431,ERR2017775
JieZ_2017,SAMEA104142429,ERR2017773
JieZ_2017,SAMEA104142428,ERR2017771
JieZ_2017,SAMEA104142427,ERR2017770
JieZ_2017,SAMEA104142426,ERR2017769
JieZ_2017,SAMEA104142425,ERR2017768
JieZ_2017,SAMEA104142424,ERR2017767
JieZ_2017,SAMEA104142430,ERR2017774
JieZ_2017,SAMEA104142328,ERR2017456
JieZ_2017,SAMEA104142327,ERR2017452
JieZ_2017,SAMEA104142326,ERR2017449
JieZ_2017,SAMEA104142164,ERR2017725
JieZ_2017,SAMEA104142163,ERR2017726
JieZ_2017,SAMEA104142162,ERR2017727
JieZ_2017,SAMEA104142161,ERR2017728
JieZ_2017,SAMEA104142160,ERR2017729
JieZ_2017,SAMEA104142159,ERR2017730
JieZ_2017,SAMEA104142158,ERR2017731
JieZ_2017,SAMEA104142157,ERR2017732
JieZ_2017,SAMEA104142156,ERR2017733
JieZ_2017,SAMEA104142155,ERR2017734
JieZ_2017,SAMEA104142154,ERR2017735
JieZ_2017,SAMEA104142153,ERR2017533
JieZ_2017,SAMEA104142152,ERR2017534
JieZ_2017,SAMEA104142151,ERR2017535
JieZ_2017,SAMEA104142150,ERR2017536
JieZ_2017,SAMEA104142149,ERR2017537
JieZ_2017,SAMEA104142148,ERR2017538
JieZ_2017,SAMEA104142147,ERR2017539
JieZ_2017,SAMEA104142146,ERR2017540
JieZ_2017,SAMEA104142145,ERR2017541
JieZ_2017,SAMEA104142144,ERR2017542
JieZ_2017,SAMEA104142143,ERR2017543
JieZ_2017,SAMEA104142142,ERR2017544
JieZ_2017,SAMEA104142141,ERR2017545
JieZ_2017,SAMEA104142140,ERR2017546
JieZ_2017,SAMEA104142139,ERR2017547
JieZ_2017,SAMEA104142138,ERR2017548
JieZ_2017,SAMEA104142165,ERR2017724
JieZ_2017,SAMEA104142137,ERR2017549
JieZ_2017,SAMEA104142166,ERR2017723
JieZ_2017,SAMEA104142168,ERR2017721
JieZ_2017,SAMEA104142195,ERR2017693
JieZ_2017,SAMEA104142194,ERR2017694
JieZ_2017,SAMEA104142193,ERR2017695
JieZ_2017,SAMEA104142192,ERR2017696
JieZ_2017,SAMEA104142191,ERR2017697
JieZ_2017,SAMEA104142190,ERR2017698
JieZ_2017,SAMEA104142189,ERR2017699
JieZ_2017,SAMEA104142188,ERR2017700
JieZ_2017,SAMEA104142187,ERR2017701
JieZ_2017,SAMEA104142186,ERR2017702
JieZ_2017,SAMEA104142185,ERR2017703
JieZ_2017,SAMEA104142184,ERR2017704
JieZ_2017,SAMEA104142183,ERR2017705
JieZ_2017,SAMEA104142182,ERR2017706
JieZ_2017,SAMEA104142181,ERR2017707
JieZ_2017,SAMEA104142180,ERR2017708
JieZ_2017,SAMEA104142179,ERR2017709
JieZ_2017,SAMEA104142178,ERR2017710
JieZ_2017,SAMEA104142177,ERR2017711
JieZ_2017,SAMEA104142176,ERR2017712
JieZ_2017,SAMEA104142175,ERR2017713
JieZ_2017,SAMEA104142174,ERR2017714
JieZ_2017,SAMEA104142173,ERR2017716
JieZ_2017,SAMEA104142172,ERR2017717
JieZ_2017,SAMEA104142171,ERR2017718
JieZ_2017,SAMEA104142170,ERR2017719
JieZ_2017,SAMEA104142169,ERR2017720
JieZ_2017,SAMEA104142167,ERR2017722
JieZ_2017,SAMEA104142136,ERR2017550
JieZ_2017,SAMEA104142135,ERR2017551
JieZ_2017,SAMEA104142134,ERR2017552
JieZ_2017,SAMEA104142098,ERR2017593
JieZ_2017,SAMEA104142097,ERR2017594
JieZ_2017,SAMEA104142096,ERR2017744
JieZ_2017,SAMEA104142095,ERR2017745
JieZ_2017,SAMEA104142094,ERR2017746
JieZ_2017,SAMEA104142093,ERR2017747
JieZ_2017,SAMEA104142092,ERR2017748
JieZ_2017,SAMEA104142091,ERR2017749
JieZ_2017,SAMEA104142090,ERR2017750
JieZ_2017,SAMEA104142089,ERR2017595
JieZ_2017,SAMEA104142088,ERR2017596
JieZ_2017,SAMEA104142087,ERR2017597
JieZ_2017,SAMEA104142086,ERR2017689
JieZ_2017,SAMEA104142085,ERR2017736
JieZ_2017,SAMEA104142084,ERR2017737
JieZ_2017,SAMEA104142083,ERR2017738
JieZ_2017,SAMEA104142082,ERR2017739
JieZ_2017,SAMEA104142081,ERR2017740
JieZ_2017,SAMEA104142080,ERR2017741
JieZ_2017,SAMEA104142079,ERR2017742
JieZ_2017,SAMEA104142078,ERR2017531
JieZ_2017,SAMEA104142077,ERR2017532
JieZ_2017,SAMEA104142076,ERR2017564
JieZ_2017,SAMEA104142075,ERR2017568
JieZ_2017,SAMEA104142074,ERR2017578
JieZ_2017,SAMEA104142073,ERR2017579
JieZ_2017,SAMEA104142072,ERR2017580
JieZ_2017,SAMEA104142099,ERR2017592
JieZ_2017,SAMEA104142100,ERR2017588
JieZ_2017,SAMEA104142102,ERR2017584
JieZ_2017,SAMEA104142103,ERR2017591
JieZ_2017,SAMEA104142133,ERR2017553
JieZ_2017,SAMEA104142132,ERR2017554
JieZ_2017,SAMEA104142131,ERR2017555
JieZ_2017,SAMEA104142130,ERR2017556
JieZ_2017,SAMEA104142129,ERR2017557
JieZ_2017,SAMEA104142128,ERR2017558
JieZ_2017,SAMEA104142127,ERR2017559
JieZ_2017,SAMEA104142126,ERR2017560
JieZ_2017,SAMEA104142125,ERR2017561
JieZ_2017,SAMEA104142124,ERR2017562
JieZ_2017,SAMEA104142123,ERR2017563
JieZ_2017,SAMEA104142122,ERR2017565
JieZ_2017,SAMEA104142121,ERR2017566
JieZ_2017,SAMEA104142196,ERR2017692
JieZ_2017,SAMEA104142120,ERR2017567
JieZ_2017,SAMEA104142118,ERR2017570
JieZ_2017,SAMEA104142117,ERR2017571
JieZ_2017,SAMEA104142116,ERR2017572
JieZ_2017,SAMEA104142115,ERR2017573
JieZ_2017,SAMEA104142114,ERR2017574
JieZ_2017,SAMEA104142113,ERR2017575
JieZ_2017,SAMEA104142112,ERR2017576
JieZ_2017,SAMEA104142111,ERR2017577
JieZ_2017,SAMEA104142110,ERR2017581
JieZ_2017,SAMEA104142107,ERR2017586
JieZ_2017,SAMEA104142106,ERR2017587
JieZ_2017,SAMEA104142105,ERR2017589
JieZ_2017,SAMEA104142104,ERR2017590
JieZ_2017,SAMEA104142119,ERR2017569
JieZ_2017,SAMEA104142197,ERR2017691
JieZ_2017,SAMEA104142256,ERR2017642
JieZ_2017,SAMEA104142199,ERR2017688
JieZ_2017,SAMEA104142267,ERR2017631
JieZ_2017,SAMEA104142268,ERR2017630
JieZ_2017,SAMEA104142269,ERR2017629
JieZ_2017,SAMEA104142270,ERR2017628
JieZ_2017,SAMEA104142271,ERR2017627
JieZ_2017,SAMEA104142272,ERR2017626
JieZ_2017,SAMEA104142273,ERR2017625
JieZ_2017,SAMEA104142266,ERR2017632
JieZ_2017,SAMEA104142274,ERR2017624
JieZ_2017,SAMEA104142276,ERR2017622
JieZ_2017,SAMEA104142277,ERR2017621
JieZ_2017,SAMEA104142278,ERR2017620
JieZ_2017,SAMEA104142279,ERR2017656
JieZ_2017,SAMEA104142280,ERR2017676
JieZ_2017,SAMEA104142281,ERR2017653
JieZ_2017,SAMEA104142282,ERR2017655
JieZ_2017,SAMEA104142275,ERR2017623
JieZ_2017,SAMEA104142265,ERR2017633
JieZ_2017,SAMEA104142264,ERR2017634
JieZ_2017,SAMEA104142263,ERR2017635
JieZ_2017,SAMEA104142245,ERR2017663
JieZ_2017,SAMEA104142246,ERR2017662
JieZ_2017,SAMEA104142247,ERR2017661
JieZ_2017,SAMEA104142248,ERR2017650
JieZ_2017,SAMEA104142249,ERR2017649
JieZ_2017,SAMEA104142250,ERR2017648
JieZ_2017,SAMEA104142251,ERR2017647
JieZ_2017,SAMEA104142252,ERR2017646
JieZ_2017,SAMEA104142253,ERR2017645
JieZ_2017,SAMEA104142254,ERR2017644
JieZ_2017,SAMEA104142255,ERR2017643
JieZ_2017,SAMEA104142257,ERR2017641
JieZ_2017,SAMEA104142258,ERR2017640
JieZ_2017,SAMEA104142259,ERR2017639
JieZ_2017,SAMEA104142260,ERR2017638
JieZ_2017,SAMEA104142261,ERR2017637
JieZ_2017,SAMEA104142262,ERR2017636
JieZ_2017,SAMEA104142283,ERR2017617
JieZ_2017,SAMEA104142244,ERR2017665
JieZ_2017,SAMEA104142284,ERR2017602
JieZ_2017,SAMEA104142286,ERR2017657
JieZ_2017,SAMEA104142308,ERR2017614
JieZ_2017,SAMEA104142309,ERR2017668
JieZ_2017,SAMEA104142310,ERR2017715
JieZ_2017,SAMEA104142311,ERR2017671
JieZ_2017,SAMEA104142312,ERR2017810
JieZ_2017,SAMEA104142313,ERR2017743
JieZ_2017,SAMEA104142314,ERR2017813
JieZ_2017,SAMEA104142307,ERR2017615
JieZ_2017,SAMEA104142315,ERR2017651
JieZ_2017,SAMEA104142317,ERR2017677
JieZ_2017,SAMEA104142318,ERR2017664
JieZ_2017,SAMEA104142319,ERR2017654
JieZ_2017,SAMEA104142321,ERR2017672
JieZ_2017,SAMEA104142322,ERR2017652
JieZ_2017,SAMEA104142324,ERR2017815
JieZ_2017,SAMEA104142325,ERR2017447
JieZ_2017,SAMEA104142316,ERR2017814
JieZ_2017,SAMEA104142306,ERR2017660
JieZ_2017,SAMEA104142305,ERR2017659
JieZ_2017,SAMEA104142304,ERR2017658
JieZ_2017,SAMEA104142287,ERR2017598
JieZ_2017,SAMEA104142288,ERR2017599
JieZ_2017,SAMEA104142289,ERR2017618
JieZ_2017,SAMEA104142290,ERR2017613
JieZ_2017,SAMEA104142291,ERR2017601
JieZ_2017,SAMEA104142292,ERR2017616
JieZ_2017,SAMEA104142293,ERR2017600
JieZ_2017,SAMEA104142294,ERR2017603
JieZ_2017,SAMEA104142295,ERR2017604
JieZ_2017,SAMEA104142296,ERR2017605
JieZ_2017,SAMEA104142297,ERR2017606
JieZ_2017,SAMEA104142298,ERR2017607
JieZ_2017,SAMEA104142299,ERR2017609
JieZ_2017,SAMEA104142300,ERR2017610
JieZ_2017,SAMEA104142301,ERR2017611
JieZ_2017,SAMEA104142302,ERR2017612
JieZ_2017,SAMEA104142303,ERR2017619
JieZ_2017,SAMEA104142285,ERR2017608
JieZ_2017,SAMEA104142243,ERR2017666
JieZ_2017,SAMEA104142242,ERR2017667
JieZ_2017,SAMEA104142241,ERR2017669
JieZ_2017,SAMEA104142217,ERR2017521
JieZ_2017,SAMEA104142216,ERR2017519
JieZ_2017,SAMEA104142215,ERR2017522
JieZ_2017,SAMEA104142214,ERR2017523
JieZ_2017,SAMEA104142213,ERR2017525
JieZ_2017,SAMEA104142211,ERR2017529
JieZ_2017,SAMEA104142210,ERR2017530
JieZ_2017,SAMEA104142209,ERR2017678
JieZ_2017,SAMEA104142218,ERR2017528
JieZ_2017,SAMEA104142208,ERR2017679
JieZ_2017,SAMEA104142201,ERR2017686
JieZ_2017,SAMEA104142202,ERR2017685
JieZ_2017,SAMEA104142203,ERR2017684
JieZ_2017,SAMEA104142204,ERR2017683
JieZ_2017,SAMEA104142205,ERR2017682
JieZ_2017,SAMEA104142206,ERR2017681
JieZ_2017,SAMEA104142198,ERR2017690
JieZ_2017,SAMEA104142207,ERR2017680
JieZ_2017,SAMEA104142200,ERR2017687
JieZ_2017,SAMEA104142219,ERR2017526
JieZ_2017,SAMEA104142212,ERR2017527
JieZ_2017,SAMEA104142221,ERR2017520
JieZ_2017,SAMEA104142240,ERR2017670
JieZ_2017,SAMEA104142239,ERR2017673
JieZ_2017,SAMEA104142220,ERR2017524
JieZ_2017,SAMEA104142237,ERR2017675
JieZ_2017,SAMEA104142236,ERR2017462
JieZ_2017,SAMEA104142235,ERR2017463
JieZ_2017,SAMEA104142234,ERR2017464
JieZ_2017,SAMEA104142233,ERR2017465
JieZ_2017,SAMEA104142232,ERR2017466
JieZ_2017,SAMEA104142238,ERR2017674
JieZ_2017,SAMEA104142230,ERR2017468
JieZ_2017,SAMEA104142229,ERR2017469
JieZ_2017,SAMEA104142228,ERR2017470
JieZ_2017,SAMEA104142227,ERR2017471
JieZ_2017,SAMEA104142226,ERR2017491
JieZ_2017,SAMEA104142225,ERR2017500
JieZ_2017,SAMEA104142223,ERR2017518
JieZ_2017,SAMEA104142222,ERR2017461
JieZ_2017,SAMEA104142231,ERR2017467
PiperniE_PREDICT3UK23ART_2024,SAMEA117324559,ERR13995190
PiperniE_PREDICT3UK23ART_2024,SAMEA117324558,ERR14002910
PiperniE_PREDICT3UK23ART_2024,SAMEA117324546,ERR13995926
PiperniE_PREDICT3UK23ART_2024,SAMEA117324556,ERR13993823
PiperniE_PREDICT3UK23ART_2024,SAMEA117324555,ERR13995999
PiperniE_PREDICT3UK23ART_2024,SAMEA117324554,ERR14004300
PiperniE_PREDICT3UK23ART_2024,SAMEA117324549,ERR14004299
PiperniE_PREDICT3UK23ART_2024,SAMEA117324552,ERR13995533
PiperniE_PREDICT3UK23ART_2024,SAMEA117324551,ERR13995264
PiperniE_PREDICT3UK23ART_2024,SAMEA117324550,ERR13995330
PiperniE_PREDICT3UK23ART_2024,SAMEA117324548,ERR13995713
PiperniE_PREDICT3UK23ART_2024,SAMEA117324547,ERR13995705
PiperniE_PREDICT3UK23ART_2024,SAMEA117324560,ERR14000813
PiperniE_PREDICT3UK23ART_2024,SAMEA117324553,ERR13995124
PiperniE_PREDICT3UK23ART_2024,SAMEA117324561,ERR13995080
PiperniE_PREDICT3UK23ART_2024,SAMEA117324578,ERR13995983
PiperniE_PREDICT3UK23ART_2024,SAMEA117324563,ERR13995347
PiperniE_PREDICT3UK23ART_2024,SAMEA117324585,ERR13995265
PiperniE_PREDICT3UK23ART_2024,SAMEA117324584,ERR13995670
PiperniE_PREDICT3UK23ART_2024,SAMEA117324583,ERR13995807
PiperniE_PREDICT3UK23ART_2024,SAMEA117324582,ERR13996042
PiperniE_PREDICT3UK23ART_2024,SAMEA117324581,ERR14000949
PiperniE_PREDICT3UK23ART_2024,SAMEA117324580,ERR13995288
PiperniE_PREDICT3UK23ART_2024,SAMEA117324579,ERR14001214
PiperniE_PREDICT3UK23ART_2024,SAMEA117324577,ERR13994986
PiperniE_PREDICT3UK23ART_2024,SAMEA117324576,ERR14001361
PiperniE_PREDICT3UK23ART_2024,SAMEA117324575,ERR13996085
PiperniE_PREDICT3UK23ART_2024,SAMEA117324574,ERR14001122
PiperniE_PREDICT3UK23ART_2024,SAMEA117324573,ERR14002925
PiperniE_PREDICT3UK23ART_2024,SAMEA117324572,ERR13995605
PiperniE_PREDICT3UK23ART_2024,SAMEA117324571,ERR13995648
PiperniE_PREDICT3UK23ART_2024,SAMEA117324570,ERR13995987
PiperniE_PREDICT3UK23ART_2024,SAMEA117324569,ERR14000860
PiperniE_PREDICT3UK23ART_2024,SAMEA117324568,ERR14002920
PiperniE_PREDICT3UK23ART_2024,SAMEA117324567,ERR13995563
PiperniE_PREDICT3UK23ART_2024,SAMEA117324566,ERR14002905
PiperniE_PREDICT3UK23ART_2024,SAMEA117324565,ERR13995313
PiperniE_PREDICT3UK23ART_2024,SAMEA117324564,ERR13996032
PiperniE_PREDICT3UK23ART_2024,SAMEA117324562,ERR13995783
PiperniE_PREDICT3UK23ART_2024,SAMEA117324557,ERR13995651
PiperniE_PREDICT3UK23ART_2024,SAMEA117324438,ERR13995257
PiperniE_PREDICT3UK23ART_2024,SAMEA117324587,ERR13995542
PiperniE_PREDICT3UK23ART_2024,SAMEA117324686,ERR13994902
PiperniE_PREDICT3UK23ART_2024,SAMEA117324685,ERR14001234
PiperniE_PREDICT3UK23ART_2024,SAMEA117324684,ERR13994216
PiperniE_PREDICT3UK23ART_2024,SAMEA117324683,ERR13995941
PiperniE_PREDICT3UK23ART_2024,SAMEA117324682,ERR13995433
PiperniE_PREDICT3UK23ART_2024,SAMEA117324681,ERR13995285
PiperniE_PREDICT3UK23ART_2024,SAMEA117324680,ERR13993850
PiperniE_PREDICT3UK23ART_2024,SAMEA117324679,ERR13994888
PiperniE_PREDICT3UK23ART_2024,SAMEA117324678,ERR13995696
PiperniE_PREDICT3UK23ART_2024,SAMEA117324677,ERR13993902
PiperniE_PREDICT3UK23ART_2024,SAMEA117324676,ERR13994930
PiperniE_PREDICT3UK23ART_2024,SAMEA117324675,ERR13995826
PiperniE_PREDICT3UK23ART_2024,SAMEA117324674,ERR13995343
PiperniE_PREDICT3UK23ART_2024,SAMEA117324673,ERR14001170
PiperniE_PREDICT3UK23ART_2024,SAMEA117324687,ERR13993886
PiperniE_PREDICT3UK23ART_2024,SAMEA117324672,ERR14000932
PiperniE_PREDICT3UK23ART_2024,SAMEA117324670,ERR13995334
PiperniE_PREDICT3UK23ART_2024,SAMEA117324669,ERR13995041
PiperniE_PREDICT3UK23ART_2024,SAMEA117324668,ERR13994064
PiperniE_PREDICT3UK23ART_2024,SAMEA117324667,ERR14001115
PiperniE_PREDICT3UK23ART_2024,SAMEA117324666,ERR13995753
PiperniE_PREDICT3UK23ART_2024,SAMEA117324665,ERR13995050
PiperniE_PREDICT3UK23ART_2024,SAMEA117324664,ERR13995317
PiperniE_PREDICT3UK23ART_2024,SAMEA117324663,ERR13995461
PiperniE_PREDICT3UK23ART_2024,SAMEA117324662,ERR14002706
PiperniE_PREDICT3UK23ART_2024,SAMEA117324661,ERR13995734
PiperniE_PREDICT3UK23ART_2024,SAMEA117324660,ERR13993914
PiperniE_PREDICT3UK23ART_2024,SAMEA117324659,ERR14000841
PiperniE_PREDICT3UK23ART_2024,SAMEA117324658,ERR13995003
PiperniE_PREDICT3UK23ART_2024,SAMEA117324657,ERR13995846
PiperniE_PREDICT3UK23ART_2024,SAMEA117324671,ERR14002707
PiperniE_PREDICT3UK23ART_2024,SAMEA117324688,ERR13995756
PiperniE_PREDICT3UK23ART_2024,SAMEA117324689,ERR13995340
PiperniE_PREDICT3UK23ART_2024,SAMEA117324690,ERR13995869
PiperniE_PREDICT3UK23ART_2024,SAMEA117324545,ERR13995526
PiperniE_PREDICT3UK23ART_2024,SAMEA117324720,ERR13994948
PiperniE_PREDICT3UK23ART_2024,SAMEA117324719,ERR14002892
PiperniE_PREDICT3UK23ART_2024,SAMEA117324718,ERR13995847
PiperniE_PREDICT3UK23ART_2024,SAMEA117324717,ERR14001317
PiperniE_PREDICT3UK23ART_2024,SAMEA117324716,ERR13995519
PiperniE_PREDICT3UK23ART_2024,SAMEA117324715,ERR13995868
PiperniE_PREDICT3UK23ART_2024,SAMEA117324714,ERR14002972
PiperniE_PREDICT3UK23ART_2024,SAMEA117324713,ERR13996073
PiperniE_PREDICT3UK23ART_2024,SAMEA117324712,ERR13995150
PiperniE_PREDICT3UK23ART_2024,SAMEA117324711,ERR14001094
PiperniE_PREDICT3UK23ART_2024,SAMEA117324710,ERR13994181
PiperniE_PREDICT3UK23ART_2024,SAMEA117324709,ERR13993796
PiperniE_PREDICT3UK23ART_2024,SAMEA117324708,ERR13994987
PiperniE_PREDICT3UK23ART_2024,SAMEA117324707,ERR13995253
PiperniE_PREDICT3UK23ART_2024,SAMEA117324706,ERR13993915
PiperniE_PREDICT3UK23ART_2024,SAMEA117324705,ERR13995377
PiperniE_PREDICT3UK23ART_2024,SAMEA117324691,ERR14001442
PiperniE_PREDICT3UK23ART_2024,SAMEA117324692,ERR13995305
PiperniE_PREDICT3UK23ART_2024,SAMEA117324693,ERR13995685
PiperniE_PREDICT3UK23ART_2024,SAMEA117324694,ERR13994058
PiperniE_PREDICT3UK23ART_2024,SAMEA117324695,ERR13995052
PiperniE_PREDICT3UK23ART_2024,SAMEA117324696,ERR13995457
PiperniE_PREDICT3UK23ART_2024,SAMEA117324656,ERR14001259
PiperniE_PREDICT3UK23ART_2024,SAMEA117324697,ERR14000897
PiperniE_PREDICT3UK23ART_2024,SAMEA117324699,ERR14002744
PiperniE_PREDICT3UK23ART_2024,SAMEA117324700,ERR14000810
PiperniE_PREDICT3UK23ART_2024,SAMEA117324701,ERR13995505
PiperniE_PREDICT3UK23ART_2024,SAMEA117324702,ERR13996015
PiperniE_PREDICT3UK23ART_2024,SAMEA117324703,ERR13995695
PiperniE_PREDICT3UK23ART_2024,SAMEA117324704,ERR14000812
PiperniE_PREDICT3UK23ART_2024,SAMEA117324698,ERR14001040
PiperniE_PREDICT3UK23ART_2024,SAMEA117324586,ERR13995458
PiperniE_PREDICT3UK23ART_2024,SAMEA117324655,ERR13995136
PiperniE_PREDICT3UK23ART_2024,SAMEA117324653,ERR13995479
PiperniE_PREDICT3UK23ART_2024,SAMEA117324617,ERR14003790
PiperniE_PREDICT3UK23ART_2024,SAMEA117324616,ERR14002899
PiperniE_PREDICT3UK23ART_2024,SAMEA117324615,ERR14001155
PiperniE_PREDICT3UK23ART_2024,SAMEA117324614,ERR13995093
PiperniE_PREDICT3UK23ART_2024,SAMEA117324613,ERR13995490
PiperniE_PREDICT3UK23ART_2024,SAMEA117324612,ERR14000938
PiperniE_PREDICT3UK23ART_2024,SAMEA117324611,ERR13995163
PiperniE_PREDICT3UK23ART_2024,SAMEA117324610,ERR14000871
PiperniE_PREDICT3UK23ART_2024,SAMEA117324609,ERR14001084
PiperniE_PREDICT3UK23ART_2024,SAMEA117324608,ERR13995086
PiperniE_PREDICT3UK23ART_2024,SAMEA117324607,ERR13996012
PiperniE_PREDICT3UK23ART_2024,SAMEA117324606,ERR13994218
PiperniE_PREDICT3UK23ART_2024,SAMEA117324605,ERR13995543
PiperniE_PREDICT3UK23ART_2024,SAMEA117324604,ERR14002700
PiperniE_PREDICT3UK23ART_2024,SAMEA117324618,ERR13993799
PiperniE_PREDICT3UK23ART_2024,SAMEA117324603,ERR13995966
PiperniE_PREDICT3UK23ART_2024,SAMEA117324601,ERR13994131
PiperniE_PREDICT3UK23ART_2024,SAMEA117324600,ERR13995624
PiperniE_PREDICT3UK23ART_2024,SAMEA117324599,ERR14000975
PiperniE_PREDICT3UK23ART_2024,SAMEA117324598,ERR13996087
PiperniE_PREDICT3UK23ART_2024,SAMEA117324597,ERR13994159
PiperniE_PREDICT3UK23ART_2024,SAMEA117324596,ERR14001233
PiperniE_PREDICT3UK23ART_2024,SAMEA117324595,ERR14000766
PiperniE_PREDICT3UK23ART_2024,SAMEA117324594,ERR14000931
PiperniE_PREDICT3UK23ART_2024,SAMEA117324593,ERR13995020
PiperniE_PREDICT3UK23ART_2024,SAMEA117324592,ERR13995289
PiperniE_PREDICT3UK23ART_2024,SAMEA117324591,ERR14002952
PiperniE_PREDICT3UK23ART_2024,SAMEA117324590,ERR13995308
PiperniE_PREDICT3UK23ART_2024,SAMEA117324589,ERR13995714
PiperniE_PREDICT3UK23ART_2024,SAMEA117324588,ERR14001251
PiperniE_PREDICT3UK23ART_2024,SAMEA117324602,ERR14001218
PiperniE_PREDICT3UK23ART_2024,SAMEA117324619,ERR14002702
PiperniE_PREDICT3UK23ART_2024,SAMEA117324620,ERR13994101
PiperniE_PREDICT3UK23ART_2024,SAMEA117324621,ERR13995738
PiperniE_PREDICT3UK23ART_2024,SAMEA117324652,ERR13995121
PiperniE_PREDICT3UK23ART_2024,SAMEA117324651,ERR13995235
PiperniE_PREDICT3UK23ART_2024,SAMEA117324650,ERR13995345
PiperniE_PREDICT3UK23ART_2024,SAMEA117324649,ERR13995852
PiperniE_PREDICT3UK23ART_2024,SAMEA117324648,ERR13994185
PiperniE_PREDICT3UK23ART_2024,SAMEA117324647,ERR13995230
PiperniE_PREDICT3UK23ART_2024,SAMEA117324646,ERR13995785
PiperniE_PREDICT3UK23ART_2024,SAMEA117324645,ERR14002694
PiperniE_PREDICT3UK23ART_2024,SAMEA117324644,ERR14000940
PiperniE_PREDICT3UK23ART_2024,SAMEA117324643,ERR14001347
